Date,Temperature (°C),Precipitation (mm),Wind Speed (km/h),Weather Condition,Underground Delays (min),Underground Cancellations (%),Underground Ridership (thousands),Bus Delays (min),Bus Cancellations (%),Bus Ridership (thousands),Overground Delays (min),Overground Cancellations (%),Overground Ridership (thousands),Tram Delays (min),Tram Cancellations (%),Tram Ridership (thousands),DLR Delays (min),DLR Cancellations (%),DLR Ridership (thousands),National Rail Delays (min),National Rail Cancellations (%),National Rail Ridership (thousands)
2021-09-23,16,0,13,Clear,3,1,310,4,0,130,4,1,138,2,2,121,2,1,106,2,0,144
2021-09-24,24,0,24,Partly Cloudy,3,1,315,5,2,114,5,1,123,2,1,104,3,1,120,5,2,103
2021-09-25,11,0,18,Clear,1,1,305,3,1,142,4,1,130,4,1,145,4,2,110,4,0,120
2021-09-26,21,0,30,Partly Cloudy,1,0,303,4,0,137,3,1,118,2,1,105,4,1,141,1,0,103
2021-09-27,23,0,23,Clear,1,1,289,1,0,122,4,1,135,5,0,144,4,1,149,2,1,120
2021-09-28,12,0,9,Clear,2,0,299,2,0,109,5,1,119,2,1,148,4,0,129,3,1,119
2021-09-29,15,9,18,Light Rain,5,1,283,6,3,101,8,4,130,5,5,118,5,4,123,9,2,129
2021-09-30,22,14,24,Heavy Rain,8,2,225,13,6,85,15,5,84,13,5,119,18,5,88,17,8,93
2021-10-01,25,0,6,Clear,1,0,319,1,1,105,3,1,114,3,1,145,2,0,147,1,0,104
2021-10-02,16,11,16,Heavy Rain,9,1,243,17,6,107,10,4,116,19,6,102,16,5,118,19,4,122
2021-10-03,16,0,11,Clear,2,1,310,4,2,104,5,1,131,3,2,117,3,2,129,4,1,134
2021-10-04,19,13,27,Heavy Rain,5,2,271,14,7,88,12,5,90,17,6,130,18,5,110,17,5,128
2021-10-05,21,0,22,Clear,2,1,316,2,1,142,2,0,117,4,0,119,1,1,114,3,2,129
2021-10-06,21,0,28,Clear,1,1,315,5,2,116,4,1,142,3,1,133,1,2,113,2,1,107
2021-10-07,24,0,8,Clear,3,1,303,5,1,106,3,1,119,2,1,131,2,1,139,2,0,140
2021-10-08,11,9,29,Light Rain,5,1,263,8,4,99,5,5,93,8,3,128,10,4,90,7,4,124
2021-10-09,12,0,7,Partly Cloudy,1,1,317,2,2,148,5,1,108,4,2,146,2,1,108,3,1,112
2021-10-10,20,0,7,Clear,2,1,306,4,0,126,5,1,127,4,1,115,5,0,115,3,1,135
2021-10-11,21,0,28,Partly Cloudy,2,1,306,2,2,100,2,2,120,1,2,148,3,1,142,3,1,147
2021-10-12,17,17,30,Thunderstorm,9,1,241,12,7,107,12,5,92,14,4,109,16,6,95,19,4,95
2021-10-13,11,0,23,Clear,2,1,281,3,0,149,5,2,144,5,2,123,2,2,142,5,1,121
2021-10-14,22,0,22,Partly Cloudy,3,0,296,3,1,124,2,1,109,2,1,144,3,2,121,3,2,104
2021-10-15,18,0,21,Clear,2,1,314,4,2,123,5,2,107,4,1,150,2,0,119,4,1,141
2021-10-16,24,0,6,Clear,2,1,285,4,0,143,3,1,141,5,0,128,3,0,107,5,2,118
2021-10-17,11,0,8,Partly Cloudy,1,0,281,3,2,122,2,2,144,3,0,110,3,1,104,2,1,143
2021-10-18,19,0,16,Clear,2,0,297,4,1,124,1,0,110,2,1,138,1,0,149,5,0,125
2021-10-19,20,0,23,Partly Cloudy,1,0,297,5,0,145,3,1,134,4,2,113,3,2,110,2,2,116
2021-10-20,11,0,8,Clear,1,1,283,4,2,139,2,1,130,1,1,117,5,1,126,2,1,117
2021-10-21,18,0,22,Partly Cloudy,2,1,312,4,1,108,2,1,101,3,2,110,1,2,122,2,1,107
2021-10-22,22,0,10,Partly Cloudy,1,1,289,3,2,100,3,1,147,4,1,140,4,1,125,4,0,107
2021-10-23,10,0,29,Clear,1,1,285,4,0,149,3,2,124,4,1,129,2,1,145,2,2,105
2021-10-24,17,0,29,Clear,2,0,320,3,1,141,4,0,105,5,1,102,2,0,122,3,1,145
2021-10-25,18,0,7,Clear,2,1,298,3,1,122,2,1,117,2,2,136,4,0,113,3,1,126
2021-10-26,15,0,11,Clear,1,0,299,1,1,140,2,0,139,1,1,122,2,2,118,5,1,139
2021-10-27,17,0,21,Partly Cloudy,3,0,287,3,2,134,3,1,141,3,1,119,4,1,149,3,2,136
2021-10-28,12,0,11,Partly Cloudy,2,0,311,2,1,122,2,2,120,1,2,147,3,2,140,3,2,107
2021-10-29,13,0,23,Clear,2,0,287,4,1,134,2,2,136,3,2,103,3,1,117,3,1,109
2021-10-30,12,10,12,Light Rain,3,2,271,7,3,93,6,3,101,5,4,119,9,2,117,10,5,136
2021-10-31,16,0,7,Partly Cloudy,1,1,304,3,2,110,2,2,131,4,2,124,2,1,140,4,0,134
2021-11-01,13,0,25,Clear,3,0,288,2,1,106,2,1,115,2,2,142,2,2,117,4,0,114
2021-11-02,10,14,26,Heavy Rain,8,1,240,14,5,108,20,7,121,15,7,124,18,6,127,16,6,87
2021-11-03,22,0,13,Clear,2,0,314,1,1,115,4,1,115,2,2,114,4,0,110,5,2,149
2021-11-04,11,0,18,Clear,1,0,317,4,2,132,3,1,115,1,1,102,1,1,116,1,1,123
2021-11-05,10,0,29,Clear,3,1,290,4,1,104,4,1,136,4,1,131,2,1,120,2,0,119
2021-11-06,18,9,6,Light Rain,3,0,288,9,5,108,5,4,131,9,4,105,5,2,140,7,4,111
2021-11-07,21,4,23,Clear,2,0,281,3,0,134,2,0,127,3,1,125,2,1,130,2,2,137
2021-11-08,25,0,14,Partly Cloudy,3,1,306,1,1,114,2,0,101,4,0,123,1,0,141,5,1,106
2021-11-09,10,0,7,Clear,3,0,298,2,0,102,5,1,119,4,0,136,4,0,101,3,0,140
2021-11-10,13,0,23,Clear,2,0,295,4,1,124,2,1,144,2,1,114,4,2,135,3,1,107
2021-11-11,19,14,7,Heavy Rain,5,1,260,15,5,99,15,4,115,15,5,112,12,7,102,13,7,101
2021-11-12,12,0,11,Clear,2,1,292,2,2,141,4,2,122,5,0,144,2,0,141,2,0,143
2021-11-13,19,15,23,Heavy Rain,6,2,243,14,8,82,15,6,87,17,5,90,11,8,104,15,4,107
2021-11-14,18,0,14,Clear,3,1,292,2,1,110,4,0,126,2,2,115,1,1,141,4,1,140
2021-11-15,21,16,21,Thunderstorm,5,2,218,14,6,89,15,3,107,12,7,113,11,7,113,18,7,83
2021-11-16,14,13,25,Heavy Rain,6,3,228,14,6,92,11,5,114,11,4,81,18,7,81,19,5,90
2021-11-17,18,7,19,Light Rain,2,2,291,6,3,123,6,5,96,7,3,110,8,3,130,7,4,98
2021-11-18,20,6,10,Light Rain,5,0,267,10,3,104,5,4,95,9,3,123,8,5,97,7,4,128
2021-11-19,22,14,12,Heavy Rain,10,2,226,11,8,122,20,5,105,18,4,107,12,5,80,18,4,83
2021-11-20,18,0,5,Clear,2,1,305,4,1,109,3,1,137,1,1,140,2,0,115,4,1,125
2021-11-21,13,3,23,Clear,2,0,303,2,1,133,3,1,126,1,2,143,4,1,113,3,1,144
2021-11-22,14,0,27,Clear,2,0,318,2,1,146,3,1,114,4,0,143,2,1,115,5,0,149
2021-11-23,13,0,8,Clear,2,0,316,4,1,128,3,2,117,4,1,134,4,0,102,5,1,144
2021-11-24,24,0,11,Clear,2,1,304,1,1,132,3,2,147,5,1,136,3,1,127,4,0,135
2021-11-25,24,0,28,Clear,2,1,287,2,0,109,3,0,101,3,2,130,2,0,100,3,1,111
2021-11-26,14,0,30,Partly Cloudy,2,0,289,2,0,134,2,0,138,4,1,112,4,1,111,1,1,127
2021-11-27,13,0,15,Partly Cloudy,2,1,286,3,1,125,1,1,117,4,0,102,3,1,150,2,0,113
2021-11-28,16,0,29,Partly Cloudy,1,1,293,4,0,106,3,2,126,2,1,143,3,1,102,3,2,107
2021-11-29,16,13,7,Heavy Rain,5,2,256,12,4,120,17,7,112,11,4,112,13,6,101,13,7,110
2021-11-30,24,11,8,Heavy Rain,10,3,241,10,6,110,13,7,121,15,8,82,11,7,107,19,5,94
2021-12-01,-9,0,14,Clear,2,0,297,2,1,132,4,1,109,4,1,101,2,0,122,5,0,148
2021-12-02,-3,0,23,Clear,2,0,310,2,1,119,1,2,131,4,0,113,4,0,133,2,2,100
2021-12-03,-4,0,8,Clear,2,1,296,1,1,149,2,1,108,2,1,123,1,2,104,4,1,126
2021-12-04,-8,0,27,Light Snow,9,2,261,11,5,129,14,6,90,15,8,104,15,8,94,20,5,121
2021-12-05,1,6,12,Light Rain,3,0,272,5,4,98,9,2,93,6,4,131,9,3,120,8,2,93
2021-12-06,-7,16,11,Thunderstorm,7,2,217,14,5,101,14,5,108,13,5,85,16,8,100,17,8,109
2021-12-07,3,17,14,Thunderstorm,6,3,243,16,8,116,12,7,80,16,4,113,10,4,89,12,5,109
2021-12-08,-3,0,26,Clear,1,0,292,1,0,110,2,1,144,3,2,112,2,2,142,1,2,142
2021-12-09,4,4,11,Clear,1,0,294,4,0,107,5,1,144,5,2,130,2,0,149,2,0,147
2021-12-10,-9,0,12,Clear,2,1,302,2,1,145,2,1,136,3,1,111,4,1,135,2,2,105
2021-12-11,4,0,23,Partly Cloudy,2,0,308,4,2,145,4,2,117,2,2,122,5,1,120,3,2,115
2021-12-12,3,0,21,Partly Cloudy,1,0,316,4,1,139,2,1,109,1,1,147,2,1,120,3,1,138
2021-12-13,-5,0,19,Clear,2,1,296,5,2,103,1,0,144,5,0,131,4,0,101,2,1,148
2021-12-14,5,14,10,Heavy Rain,9,2,254,17,8,108,13,5,123,20,4,91,15,4,125,10,5,128
2021-12-15,5,0,17,Clear,2,0,284,3,1,146,3,0,127,2,1,148,2,0,134,2,1,123
2021-12-16,-4,4,8,Clear,2,0,307,3,1,115,1,1,142,3,0,113,4,0,148,4,2,101
2021-12-17,-5,0,27,Clear,3,0,307,2,1,114,2,0,126,3,1,113,4,0,111,4,1,140
2021-12-18,-1,0,22,Clear,3,0,285,4,2,147,3,1,113,3,1,142,3,1,112,5,1,105
2021-12-19,-2,0,21,Clear,2,1,295,4,0,143,3,1,130,3,1,110,3,2,145,1,1,139
2021-12-20,0,0,15,Clear,2,1,318,3,1,143,2,1,128,1,0,137,2,1,104,2,1,149
2021-12-21,-7,13,20,Heavy Snow,17,3,158,33,15,114,29,13,68,23,8,59,26,8,83,21,14,91
2021-12-22,3,7,19,Light Rain,2,1,256,7,5,113,7,3,91,9,4,95,7,4,104,9,5,139
2021-12-23,4,4,21,Partly Cloudy,3,1,299,4,1,119,2,1,103,3,1,101,1,0,134,3,1,110
2021-12-24,-9,0,15,Clear,2,0,284,2,0,145,2,2,132,4,0,115,2,0,131,3,2,123
2021-12-25,3,0,30,Clear,3,0,291,3,2,119,1,1,146,5,1,115,1,0,130,3,1,103
2021-12-26,2,0,25,Clear,2,0,297,3,0,125,5,1,112,5,0,139,2,0,107,4,1,118
2021-12-27,-3,5,9,Light Snow,8,3,258,19,6,106,11,7,118,12,8,107,19,7,120,20,6,99
2021-12-28,3,17,19,Thunderstorm,8,3,209,10,6,111,14,5,73,11,6,82,17,6,108,14,4,114
2021-12-29,1,20,22,Thunderstorm,9,1,228,15,4,79,12,3,94,19,6,93,15,3,115,14,5,114
2021-12-30,-4,0,14,Clear,2,0,293,1,0,136,4,1,143,2,1,105,1,0,109,3,0,141
2021-12-31,-3,2,26,Clear,2,0,304,3,1,111,4,1,127,5,1,109,1,1,124,3,0,132
2022-01-01,-6,0,26,Light Snow,9,3,274,16,5,92,11,7,109,19,5,93,14,5,108,13,4,89
2022-01-02,-8,0,9,Clear,3,0,301,4,2,134,1,2,115,5,0,124,2,2,114,2,1,125
2022-01-03,-7,0,11,Clear,2,1,315,3,1,118,4,1,141,5,0,109,2,1,109,4,1,119
2022-01-04,2,0,27,Clear,1,1,301,4,1,125,3,2,107,4,1,135,3,2,121,4,1,143
2022-01-05,-2,0,23,Clear,2,1,307,3,0,123,4,0,103,4,1,120,5,1,105,4,2,132
2022-01-06,-8,0,20,Clear,1,1,302,4,0,129,4,1,142,1,2,131,3,1,132,3,2,128
2022-01-07,-8,0,21,Clear,2,0,292,1,1,108,5,2,150,2,2,124,2,2,114,4,1,112
2022-01-08,-2,0,16,Clear,2,0,291,2,1,116,3,1,120,2,0,120,3,1,126,3,2,114
2022-01-09,-2,0,14,Clear,2,1,281,4,2,127,3,1,136,1,1,122,1,1,102,3,0,133
2022-01-10,3,0,23,Clear,2,1,304,5,1,125,4,1,119,1,0,101,4,1,112,1,1,119
2022-01-11,3,4,22,Clear,1,0,309,4,1,124,5,1,135,3,1,122,1,1,137,5,1,124
2022-01-12,-4,0,27,Clear,2,0,296,3,0,135,1,1,122,1,2,117,3,0,141,4,0,123
2022-01-13,-9,0,14,Clear,2,1,310,2,1,146,3,2,108,3,0,148,3,0,123,3,2,126
2022-01-14,1,0,19,Clear,3,1,315,2,1,131,4,1,148,4,1,104,4,2,147,5,1,114
2022-01-15,1,0,21,Clear,3,0,305,3,2,136,4,1,115,5,1,135,2,0,131,3,2,119
2022-01-16,2,1,18,Partly Cloudy,3,0,318,2,0,107,2,0,116,2,0,119,2,1,144,5,1,149
2022-01-17,0,0,6,Partly Cloudy,2,1,318,3,0,117,4,1,102,1,1,136,1,2,112,2,0,101
2022-01-18,4,0,25,Clear,2,0,282,3,2,138,2,1,129,3,2,124,1,1,138,3,1,141
2022-01-19,4,6,25,Light Rain,3,0,264,9,4,112,7,4,135,8,3,100,8,5,130,6,4,94
2022-01-20,-10,0,5,Clear,1,1,297,4,1,128,4,2,112,4,0,111,3,1,138,3,0,141
2022-01-21,-1,0,6,Clear,2,1,302,2,1,128,1,1,148,2,1,101,3,1,135,4,1,101
2022-01-22,-4,0,12,Clear,1,0,280,1,1,132,5,1,105,4,1,114,1,1,124,3,0,138
2022-01-23,3,0,13,Clear,2,0,307,3,0,150,1,2,114,1,1,113,4,0,145,5,1,132
2022-01-24,-5,0,28,Clear,2,1,293,2,0,149,2,2,101,2,1,108,2,0,103,4,0,137
2022-01-25,1,0,30,Clear,2,0,320,2,0,138,3,2,103,4,1,133,1,2,124,2,0,113
2022-01-26,0,0,23,Clear,1,0,283,5,1,139,2,1,124,3,1,114,2,1,120,2,1,109
2022-01-27,-3,0,6,Clear,2,1,289,4,2,124,5,2,124,2,2,134,4,1,130,3,2,129
2022-01-28,-8,0,29,Clear,1,1,305,3,1,150,4,1,131,5,1,141,3,1,135,5,1,140
2022-01-29,3,0,10,Clear,1,1,292,1,0,127,4,2,132,1,1,120,4,1,129,3,2,110
2022-01-30,0,0,26,Clear,2,0,301,1,1,108,2,0,134,3,2,129,4,1,129,1,2,118
2022-01-31,2,0,14,Clear,3,0,298,4,1,109,2,2,107,5,2,108,4,0,149,3,2,144
2022-02-01,-5,0,21,Light Snow,9,3,273,19,7,100,13,6,100,16,5,89,15,5,118,16,5,94
2022-02-02,3,0,15,Partly Cloudy,2,0,298,1,0,148,5,0,124,2,2,130,3,1,148,4,0,123
2022-02-03,-2,4,29,Clear,1,0,306,3,0,136,5,1,116,1,1,113,4,1,104,1,2,114
2022-02-04,-1,0,25,Clear,1,0,285,5,1,144,4,1,147,3,0,143,4,1,136,4,1,131
2022-02-05,-3,0,18,Clear,3,1,310,3,0,148,3,0,136,2,2,149,5,1,123,2,1,107
2022-02-06,-9,0,11,Light Snow,9,1,227,11,4,97,17,5,113,12,4,105,11,6,102,20,4,89
2022-02-07,-7,0,27,Clear,3,1,314,4,1,139,4,1,144,4,1,129,5,1,107,3,1,107
2022-02-08,-9,0,18,Clear,1,1,316,5,2,135,3,2,102,4,1,143,1,1,124,4,1,145
2022-02-09,-1,17,23,Thunderstorm,9,2,230,18,7,102,14,8,72,13,7,80,11,3,71,16,7,108
2022-02-10,3,0,16,Clear,3,0,282,2,0,118,3,1,101,2,0,111,5,0,119,3,1,132
2022-02-11,-1,0,14,Clear,1,1,307,2,1,135,2,2,102,3,1,123,2,0,117,2,1,101
2022-02-12,-4,0,20,Clear,2,0,307,1,0,149,2,1,140,2,2,147,5,2,111,4,2,136
2022-02-13,2,0,11,Clear,3,1,305,5,1,108,3,1,143,5,0,143,1,2,136,1,1,131
2022-02-14,-9,0,13,Clear,3,1,285,2,1,123,4,2,133,3,1,121,3,0,104,5,1,116
2022-02-15,2,0,16,Clear,2,0,287,4,0,146,3,2,112,4,1,122,4,1,102,3,0,145
2022-02-16,-7,0,24,Clear,2,0,297,5,0,144,3,0,104,4,0,122,3,2,114,2,0,135
2022-02-17,-3,0,10,Clear,3,1,281,1,1,104,5,0,149,3,1,120,1,1,149,1,0,120
2022-02-18,-2,2,13,Clear,2,1,281,1,1,141,1,1,102,3,2,107,4,1,149,2,0,117
2022-02-19,-8,0,7,Light Snow,5,3,223,12,5,93,13,6,116,11,5,88,12,6,90,20,6,104
2022-02-20,-10,16,19,Thunderstorm,10,2,217,20,4,78,20,5,100,18,8,97,19,5,75,13,5,107
2022-02-21,-7,18,21,Thunderstorm,8,1,222,12,6,100,13,3,102,13,7,88,12,8,80,12,8,92
2022-02-22,4,11,27,Heavy Rain,7,1,249,11,7,102,12,5,122,18,4,119,14,6,126,20,6,116
2022-02-23,-5,0,10,Clear,3,1,313,5,2,129,3,0,108,2,2,141,5,0,117,4,1,149
2022-02-24,-7,17,10,Thunderstorm,6,3,241,15,6,79,20,7,92,17,4,76,19,8,89,13,3,107
2022-02-25,-5,0,21,Clear,3,1,318,5,0,148,2,1,135,5,1,121,1,1,129,3,2,102
2022-02-26,3,0,14,Partly Cloudy,1,1,314,2,1,119,4,0,140,1,2,104,2,1,108,2,1,120
2022-02-27,-10,0,7,Clear,3,0,285,3,1,120,2,2,106,5,1,142,2,2,123,5,0,137
2022-02-28,4,0,26,Clear,3,0,281,2,2,149,4,2,110,4,2,106,2,0,108,2,1,103
2022-03-01,8,14,10,Heavy Rain,8,2,245,18,5,89,17,5,110,11,8,103,17,7,113,17,5,113
2022-03-02,8,0,18,Clear,2,0,303,1,1,113,5,1,138,4,1,142,3,1,123,4,0,128
2022-03-03,13,0,29,Clear,1,1,306,2,0,113,4,1,111,1,0,110,1,1,137,4,2,140
2022-03-04,17,0,26,Partly Cloudy,2,1,310,5,1,108,2,1,109,4,0,131,4,1,117,4,0,137
2022-03-05,14,0,11,Clear,2,0,309,3,1,121,3,1,145,4,1,128,4,0,108,4,1,115
2022-03-06,11,0,30,Clear,2,0,310,4,0,150,3,0,107,1,0,146,3,1,132,5,1,126
2022-03-07,17,0,24,Clear,1,1,315,1,2,104,4,2,132,3,2,101,4,2,120,2,2,130
2022-03-08,13,5,30,Partly Cloudy,2,1,301,4,1,124,3,1,118,3,1,119,4,0,138,2,1,138
2022-03-09,6,12,29,Heavy Rain,7,2,255,19,6,85,19,6,94,16,5,85,14,5,108,12,4,114
2022-03-10,13,0,7,Clear,3,0,294,4,0,115,1,1,126,2,1,129,1,1,105,4,1,117
2022-03-11,15,0,12,Clear,3,1,287,2,1,127,5,1,121,1,1,101,1,0,138,1,1,133
2022-03-12,11,12,19,Heavy Rain,8,2,253,14,5,110,10,5,102,13,6,87,14,4,117,11,7,108
2022-03-13,17,0,23,Partly Cloudy,3,0,289,5,1,128,5,2,140,3,2,102,5,2,117,3,1,111
2022-03-14,19,0,10,Partly Cloudy,3,1,311,4,1,129,3,1,129,1,1,112,4,0,149,5,1,120
2022-03-15,9,19,29,Thunderstorm,7,3,245,19,5,96,13,5,98,11,7,105,12,5,79,14,5,116
2022-03-16,9,0,22,Partly Cloudy,1,1,318,4,2,102,4,2,128,2,2,149,4,2,109,4,1,109
2022-03-17,18,19,15,Thunderstorm,6,1,232,12,6,89,17,4,81,16,6,81,18,7,106,16,7,119
2022-03-18,14,3,28,Partly Cloudy,2,0,312,2,1,137,3,0,150,5,2,119,2,2,141,3,2,104
2022-03-19,12,0,23,Partly Cloudy,2,0,280,2,2,117,2,1,145,4,1,148,2,2,130,2,1,100
2022-03-20,14,0,14,Clear,1,0,306,3,1,104,4,2,150,4,1,149,4,2,139,2,0,109
2022-03-21,11,0,29,Partly Cloudy,2,1,317,3,2,118,1,2,149,3,1,101,3,2,141,3,1,116
2022-03-22,19,5,13,Partly Cloudy,1,0,293,3,1,102,2,0,113,3,0,122,4,0,120,2,2,129
2022-03-23,8,0,13,Partly Cloudy,1,1,287,3,1,127,2,1,140,3,2,109,4,0,113,4,0,133
2022-03-24,14,0,22,Clear,1,1,315,2,2,126,3,0,123,2,2,146,4,0,149,3,1,139
2022-03-25,19,4,24,Clear,1,1,313,5,0,104,2,1,110,1,2,135,3,1,140,1,2,132
2022-03-26,7,0,25,Partly Cloudy,3,1,300,4,2,116,5,1,136,4,1,104,3,1,106,5,1,149
2022-03-27,15,17,23,Thunderstorm,9,1,200,20,3,97,14,8,101,12,7,76,19,5,73,13,5,75
2022-03-28,6,0,23,Clear,2,1,307,4,1,120,3,1,147,2,1,121,2,1,137,5,0,134
2022-03-29,7,0,21,Clear,2,1,310,4,0,120,3,2,128,4,0,104,3,1,130,2,2,145
2022-03-30,14,0,21,Clear,2,0,307,4,1,119,5,2,107,2,0,149,3,0,132,3,2,118
2022-03-31,19,0,18,Clear,2,1,316,3,0,110,2,2,107,1,0,103,4,2,109,3,1,127
2022-04-01,18,16,26,Thunderstorm,7,1,239,10,5,109,19,3,91,16,5,112,17,7,105,17,6,102
2022-04-02,19,0,14,Partly Cloudy,3,1,281,3,1,106,2,1,112,4,1,120,4,0,101,4,1,123
2022-04-03,17,0,25,Clear,1,0,313,4,1,105,5,1,139,2,1,136,2,2,114,4,0,118
2022-04-04,6,0,27,Partly Cloudy,2,0,290,3,1,104,3,2,141,4,1,121,4,1,129,4,1,108
2022-04-05,17,0,25,Partly Cloudy,1,0,292,3,2,135,5,1,132,3,1,109,3,0,118,4,1,107
2022-04-06,14,12,18,Heavy Rain,8,3,274,13,5,111,11,5,101,12,6,128,17,5,121,18,7,91
2022-04-07,7,0,30,Clear,2,1,289,1,0,135,4,1,143,4,0,140,4,2,150,2,0,139
2022-04-08,8,0,13,Partly Cloudy,1,1,291,3,1,141,2,2,100,1,2,123,2,1,144,4,1,148
2022-04-09,19,0,16,Partly Cloudy,3,0,296,2,1,113,3,1,120,5,1,119,2,1,102,3,1,107
2022-04-10,19,0,20,Partly Cloudy,3,1,284,5,1,113,4,0,139,1,1,135,1,0,111,4,1,103
2022-04-11,16,0,26,Clear,1,0,295,5,2,101,1,2,124,2,2,126,1,1,132,3,2,102
2022-04-12,16,0,16,Partly Cloudy,2,0,305,2,1,103,1,0,122,3,0,129,2,2,109,4,0,107
2022-04-13,17,12,26,Heavy Rain,8,2,234,12,6,100,19,7,82,20,7,89,19,6,121,12,5,114
2022-04-14,7,0,26,Clear,2,1,282,1,2,145,2,2,111,2,2,120,3,0,117,5,2,113
2022-04-15,17,0,18,Clear,2,0,305,3,1,101,4,1,112,3,2,147,2,0,141,5,1,131
2022-04-16,5,0,7,Partly Cloudy,2,0,287,2,2,134,4,2,124,2,1,115,2,1,132,5,0,120
2022-04-17,7,2,7,Clear,1,0,312,2,0,122,2,1,147,4,2,106,2,2,103,2,2,114
2022-04-18,18,0,12,Clear,1,1,314,3,2,113,3,0,131,1,0,117,4,2,105,2,2,117
2022-04-19,9,0,22,Partly Cloudy,1,1,318,3,2,108,2,2,100,4,1,121,2,0,139,3,0,112
2022-04-20,5,0,22,Clear,2,1,309,5,0,136,2,1,149,4,1,139,4,1,143,1,1,137
2022-04-21,8,0,21,Clear,2,0,320,1,2,108,3,1,121,3,2,108,4,2,110,4,2,125
2022-04-22,7,0,17,Clear,2,0,291,2,0,145,4,0,136,4,2,135,3,1,117,5,1,146
2022-04-23,19,0,15,Clear,2,0,320,5,1,114,2,0,100,2,0,115,4,2,116,4,2,124
2022-04-24,12,0,5,Clear,2,0,288,3,1,127,2,1,142,2,1,143,4,1,124,5,2,141
2022-04-25,16,0,29,Clear,3,0,283,4,0,143,3,1,137,4,1,135,5,2,117,2,1,110
2022-04-26,11,0,15,Partly Cloudy,2,0,309,5,0,138,1,1,106,2,1,139,5,1,112,4,0,107
2022-04-27,16,0,25,Clear,2,0,311,4,1,126,2,2,141,4,1,148,2,1,138,4,1,115
2022-04-28,13,7,26,Light Rain,4,2,257,8,2,128,8,3,95,6,3,110,9,4,102,6,3,91
2022-04-29,8,5,19,Clear,3,0,318,5,0,130,4,0,101,2,1,133,5,1,142,3,2,100
2022-04-30,18,6,11,Light Rain,5,1,252,7,3,106,5,5,103,8,3,95,7,5,95,7,2,101
2022-05-01,7,0,29,Clear,1,0,299,2,0,137,3,0,138,4,1,127,4,2,118,2,0,131
2022-05-02,19,9,30,Light Rain,5,1,253,7,5,128,6,5,100,6,3,133,7,5,124,7,3,95
2022-05-03,11,14,23,Heavy Rain,8,3,248,15,8,84,17,7,105,11,8,88,16,7,120,12,5,104
2022-05-04,13,0,29,Clear,2,1,319,4,1,120,3,1,115,3,1,108,4,1,135,4,2,123
2022-05-05,17,19,18,Thunderstorm,8,1,208,13,5,102,10,4,107,13,6,88,19,5,91,17,7,117
2022-05-06,20,0,7,Partly Cloudy,1,0,314,2,0,148,2,1,122,5,2,128,2,1,148,2,2,139
2022-05-07,12,0,20,Clear,3,1,286,4,1,140,3,2,139,4,0,107,4,2,105,4,1,122
2022-05-08,9,0,6,Clear,2,0,320,3,2,123,5,1,136,2,0,146,1,1,147,1,1,133
2022-05-09,11,0,14,Clear,3,1,319,1,1,101,4,1,102,4,1,142,5,1,145,5,2,118
2022-05-10,20,0,12,Clear,1,1,292,1,1,127,1,1,101,2,1,126,1,1,146,5,0,141
2022-05-11,9,0,10,Clear,2,1,313,3,1,131,4,1,145,2,1,125,4,1,114,3,0,113
2022-05-12,12,14,11,Heavy Rain,6,1,253,14,8,105,10,8,90,17,7,129,14,7,92,19,5,118
2022-05-13,11,0,22,Clear,3,1,313,1,2,148,1,2,133,3,0,120,5,2,142,2,1,147
2022-05-14,9,0,23,Clear,1,0,290,2,1,116,4,0,136,1,1,102,3,1,119,3,0,138
2022-05-15,11,0,12,Clear,3,0,299,2,1,103,1,2,130,5,1,110,5,1,118,2,0,136
2022-05-16,6,0,15,Clear,1,1,296,2,0,105,3,1,118,5,2,115,2,2,117,2,1,111
2022-05-17,14,0,8,Clear,2,1,308,2,0,137,1,0,145,4,1,101,4,1,133,2,1,115
2022-05-18,8,0,17,Partly Cloudy,2,0,287,4,2,114,2,0,142,2,2,111,4,1,113,2,0,118
2022-05-19,9,4,11,Clear,2,1,295,1,1,108,1,2,113,4,0,116,5,2,143,1,1,121
2022-05-20,19,0,28,Clear,1,1,291,4,1,111,5,2,142,4,2,147,2,2,136,5,1,147
2022-05-21,7,2,15,Clear,1,0,318,2,2,107,4,1,108,4,1,123,4,1,110,3,0,105
2022-05-22,11,0,25,Partly Cloudy,3,0,296,3,1,140,5,1,127,3,1,106,4,1,145,2,1,108
2022-05-23,9,0,12,Partly Cloudy,2,1,297,1,2,143,4,0,118,4,1,105,4,0,145,3,2,101
2022-05-24,11,0,27,Clear,1,0,281,1,1,108,5,1,142,4,0,128,3,0,112,3,1,102
2022-05-25,7,19,9,Thunderstorm,8,1,200,19,4,113,20,4,85,19,7,89,14,6,74,11,5,105
2022-05-26,17,0,10,Clear,3,1,305,4,2,139,3,1,111,4,0,103,3,0,142,2,1,148
2022-05-27,6,0,9,Clear,1,0,294,4,1,116,1,2,145,2,2,127,3,0,107,2,1,120
2022-05-28,18,0,13,Clear,2,0,306,4,1,136,3,1,131,2,1,142,4,1,119,3,1,125
2022-05-29,12,0,30,Clear,3,0,314,2,2,144,5,2,145,4,1,113,2,1,127,5,1,103
2022-05-30,10,14,7,Heavy Rain,5,2,223,15,7,83,19,6,130,11,4,107,12,7,105,16,4,103
